id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,classification_1,classification_2,classification_3
10.2307_973207,0.002535654,0.00205714,0.001325418,0.004064206,0.00172207,0.001658499,9.81E-04,0.002401378,7.21E-04,0.001617069,0.003137351,0.002201313,0.024700774,0.09736165,0.00150009,5.49E-04,0.002065851,0.0014242,0.001829648,0.001475705,0.063861034,0.001212789,0.239123521,0.001688998,0.147220611,0.001499315,0.073961128,0.096118085,0.003504701,0.20993473,0.002958961,8.82E-04,7.46E-04,7.96E-04,0.001162915,22,29,24
10.2307_973853,0.060840576,0.21711799,0.001091805,0.042515764,0.001418546,0.00136618,8.08E-04,0.001978122,5.94E-04,0.001332051,0.002584376,0.00181332,7.63E-04,0.001865327,0.255827019,4.52E-04,0.001701733,0.001173177,0.001507162,0.001215603,0.052605174,9.99E-04,0.001137193,0.001391303,0.121272164,0.001235053,0.002173225,8.41E-04,0.002886978,0.212100468,0.002437428,7.27E-04,6.14E-04,6.56E-04,9.58E-04,14,1,29
10.2307_973270,0.00380067,0.03871852,0.001986657,0.041726895,0.038216288,0.00248591,0.001469864,0.003599405,0.001081312,0.00242381,0.04033764,0.00329953,0.143929051,0.003394162,0.002248471,8.23E-04,0.003096486,0.002134721,0.038377535,0.002211921,0.060085656,0.001817839,0.002069245,0.002531625,0.006857141,0.002247311,0.003954415,0.001530192,0.005253166,0.457209703,0.004435161,0.00132211,0.001117621,0.001193455,0.073013267,29,12,34
10.2307_973968,0.002597406,0.002107238,0.196183957,0.004163183,0.001764008,0.001698889,0.001004516,0.00245986,7.39E-04,0.00165645,0.003213756,0.002254923,9.49E-04,0.002319595,0.001536622,5.63E-04,0.002116161,0.001458884,0.001874206,0.001511643,0.162829391,0.001242325,0.001414137,0.001730131,0.00468622,0.001535829,0.319295151,0.001045745,0.003590052,0.141987481,0.124797435,9.04E-04,7.64E-04,8.16E-04,0.001191236,26,2,20
10.2307_973852,0.002535654,0.00205714,0.001325418,0.051612807,0.00172207,0.001658499,0.024754935,0.026175679,7.21E-04,0.001617069,0.098234553,0.002201313,0.072249375,0.002264448,0.120371592,5.49E-04,0.002065851,0.0014242,0.001829648,0.001475705,0.206506837,0.001212789,0.001380517,0.001688998,0.028349109,0.001499315,0.002638227,0.001020883,0.003504701,0.328806232,0.002958961,8.82E-04,7.46E-04,7.96E-04,0.001162915,29,20,14
10.2307_973436,0.002173877,0.001763635,0.001136312,0.105395739,0.001476372,0.001421871,8.41E-04,0.002058759,6.18E-04,0.001386352,0.002689727,0.022269518,0.021176568,0.001941366,0.001286063,4.71E-04,0.001771104,0.062367839,0.001568601,0.001265157,0.0547496,0.001039753,0.001183551,0.021830298,0.024304373,0.001285399,0.409907403,8.75E-04,0.003004665,0.179982092,0.002536789,7.56E-04,6.39E-04,0.061829461,9.97E-04,26,29,3
10.2307_974065,0.002130454,0.261405233,0.001113614,0.003414742,0.001446882,0.001393469,8.24E-04,0.002017635,6.06E-04,0.001358659,0.04258628,0.001849541,7.78E-04,0.001902587,0.001260374,0.14028745,0.001735726,0.001196611,0.001537268,0.001239885,0.013705688,0.001018984,0.001159909,0.041369375,0.003843749,0.001259723,0.102092338,8.58E-04,0.022919787,0.276262626,0.042436397,7.41E-04,0.02060162,6.69E-04,9.77E-04,29,1,15
10.2307_973873,0.040464179,0.001662009,0.020278618,0.003283562,0.001391299,0.001339938,7.92E-04,0.001940127,5.83E-04,0.078137602,0.002534736,0.00177849,7.49E-04,0.001829498,0.001211956,4.44E-04,0.001669047,0.001150643,0.001478213,0.001192254,0.320503722,9.80E-04,0.00111535,0.001364579,0.022903873,0.00121133,0.002131482,8.25E-04,0.041247094,0.342480977,0.00239061,7.13E-04,6.02E-04,6.43E-04,0.096978466,29,20,34
10.2307_973881,0.002130454,0.001728406,0.001113614,0.003414742,0.001446882,0.001393469,8.24E-04,0.002017635,6.06E-04,0.001358659,0.002635999,0.001849541,0.899659745,0.001902587,0.001260374,4.61E-04,0.001735726,0.001196611,0.001537268,0.001239885,0.013705688,0.001018984,0.001159909,0.001419094,0.02381889,0.001259723,0.002216635,8.58E-04,0.002944646,0.0165858,0.002486116,7.41E-04,6.26E-04,6.69E-04,9.77E-04,12,24,29
10.2307_974061,6.88E-04,5.58E-04,3.60E-04,0.001102458,4.67E-04,4.50E-04,2.66E-04,6.51E-04,1.96E-04,4.39E-04,8.51E-04,5.97E-04,2.51E-04,6.14E-04,4.07E-04,1.49E-04,5.60E-04,3.86E-04,4.96E-04,4.00E-04,0.004424916,3.29E-04,3.74E-04,4.58E-04,0.001240964,4.07E-04,7.16E-04,2.77E-04,9.51E-04,0.005354767,8.03E-04,2.39E-04,2.02E-04,2.16E-04,0.97411806,34,29,20
10.2307_973951,0.002802129,0.002273327,0.001464707,0.004491318,0.001903045,0.001832793,0.00108369,0.002653741,7.97E-04,0.001787008,0.056012593,0.449069692,0.001023838,0.002502422,0.001657736,6.07E-04,0.002282953,0.001573871,0.002021927,0.027903555,0.044299492,0.001340243,0.001525597,0.001866497,0.00505558,0.00165688,0.002915481,0.027400936,0.003873014,0.231996995,0.10836099,9.75E-04,8.24E-04,8.80E-04,0.001285127,11,29,30
10.2307_973571,0.002366844,0.001920186,0.001237179,0.003793633,0.001607424,0.001548085,9.15E-04,0.002241507,6.73E-04,0.001509413,0.002928483,0.024246298,8.65E-04,0.002113694,0.001400222,0.888174099,0.001928318,0.001329385,0.00170784,0.00137746,0.01522644,0.001132048,0.00128861,0.001576554,0.004270243,0.001399499,0.002462588,9.53E-04,0.003271377,0.018426122,0.00276197,8.23E-04,6.96E-04,7.43E-04,0.001085495,15,11,29
10.2307_973286,0.002476771,0.002009368,0.001294639,0.003969826,0.00168208,0.001619985,9.58E-04,0.118456656,7.05E-04,0.001579517,0.003064495,0.002150194,0.093793794,0.002211863,0.001465254,5.36E-04,0.025240086,0.001391127,0.001787159,0.001441435,0.085600249,0.001184626,0.001348458,0.164205236,0.050912989,0.001464498,0.002576961,9.97E-04,0.003423314,0.367615042,0.002890248,8.62E-04,7.28E-04,7.78E-04,0.047580327,29,23,7
10.2307_973639,0.002877735,0.029316314,0.001504227,0.004612501,0.001954392,0.001882245,0.00111293,0.002725344,8.19E-04,0.082780173,0.003560606,0.110424887,0.001051463,0.002569941,0.001702464,6.23E-04,0.002344551,0.001616337,0.002076482,0.001674789,0.126439714,0.001376405,0.00156676,0.001916858,0.248026835,0.001701585,0.029975795,0.109085207,0.030959164,0.157311707,0.00335815,0.001001056,0.027827874,9.04E-04,0.001319802,24,29,20
10.2307_975278,0.002730394,0.002215129,0.00142721,0.029976519,0.001854326,0.001785873,0.001055948,0.002585805,7.77E-04,0.00174126,0.336180635,0.002370375,9.98E-04,0.053638718,0.001615297,5.91E-04,0.002224509,0.00153358,0.001970166,0.001589039,0.119965955,0.001305932,0.001486542,0.001818714,0.004926156,0.027214643,0.002840844,0.001099287,0.003773864,0.379658907,0.003186211,9.50E-04,8.03E-04,8.57E-04,0.001252228,29,10,20
10.2307_975244,0.004255618,0.003452522,0.002224464,0.246225117,0.002890171,0.002783479,0.00164581,0.163633003,0.001210747,0.002713945,0.085066824,0.00369449,0.001554912,0.00380045,0.042418303,9.22E-04,0.003467142,0.002390252,0.003070719,0.002476692,0.147079403,0.002035438,0.002316938,0.002834665,0.007677955,0.002516318,0.004427767,0.00171336,0.045782666,0.11293179,0.004966059,0.08128174,0.001251403,0.001336314,0.001951734,3,7,20
10.2307_973302,0.001590392,0.001290263,8.31E-04,0.062195215,0.105460772,0.001040231,6.15E-04,0.046240745,4.52E-04,0.001014245,0.001967784,0.00138069,0.01549262,0.001420289,9.41E-04,3.44E-04,0.046030299,8.93E-04,0.001147577,9.26E-04,0.114612021,0.0156722,8.66E-04,0.00105936,0.107250043,9.40E-04,0.001654727,6.40E-04,0.00219819,0.444815566,0.01676742,5.53E-04,4.68E-04,4.99E-04,7.29E-04,29,20,24
10.2307_974422,0.001590392,0.016201787,8.31E-04,0.434983317,0.001080103,0.001040231,6.15E-04,0.016417697,4.52E-04,0.001014245,0.001967784,0.00138069,0.209342433,0.001420289,0.090410019,3.44E-04,0.001295726,8.93E-04,0.001147577,9.26E-04,0.144435069,7.61E-04,8.66E-04,0.00105936,0.002869374,9.40E-04,0.001654727,6.40E-04,0.00219819,0.05711594,0.001855896,5.53E-04,4.68E-04,4.99E-04,7.29E-04,3,12,20
10.2307_973559,0.003941112,0.040149242,0.002060068,0.006316907,0.002676576,0.002577769,0.001524179,0.003732409,0.001121268,0.002513374,0.004876317,0.003421453,0.001439998,0.003519582,0.002331556,8.54E-04,0.003210907,0.002213603,0.002843781,0.002293655,0.099257809,0.001885012,0.223856958,0.002625173,0.007110525,0.002330353,0.004100538,0.001586736,0.042399156,0.511056334,0.004599049,0.001370965,0.001158919,0.001237556,0.001807494,29,22,20
10.2307_973296,0.001805812,0.001465029,9.44E-04,0.002894398,0.001226403,0.00118113,6.98E-04,0.001710185,5.14E-04,0.001151624,0.002234321,0.001567705,6.60E-04,0.001612668,0.001068316,3.91E-04,0.001471233,0.00101427,0.001303017,0.00105095,0.214792738,8.64E-04,0.170296115,0.00120285,0.020189328,0.034930355,0.001878861,7.27E-04,0.053289822,0.386546928,0.069832459,0.017559469,5.31E-04,5.67E-04,8.28E-04,29,20,22
10.2307_973576,0.002366844,0.001920186,0.001237179,0.003793633,0.001607424,0.001548085,9.15E-04,0.002241507,6.73E-04,0.001509413,0.002928483,0.002054762,8.65E-04,0.002113694,0.001400222,0.910365635,0.001928318,0.001329385,0.00170784,0.00137746,0.01522644,0.001132048,0.00128861,0.001576554,0.004270243,0.001399499,0.002462588,9.53E-04,0.003271377,0.018426122,0.00276197,8.23E-04,6.96E-04,7.43E-04,0.001085495,15,29,20
10.2307_974042,0.004092331,0.003320049,0.002139112,0.006559285,0.002779276,0.002676678,0.001582661,0.003875621,0.001164291,0.002609812,0.00506342,0.003552733,0.001495251,0.003654628,0.002421018,8.86E-04,0.003334108,0.002298539,0.002952896,0.002381662,0.026326886,0.846090911,0.002228038,0.0027259,0.007383354,0.002419768,0.004257875,0.001647619,0.005656291,0.031859215,0.004775513,0.001423568,0.001203387,0.00128504,0.001876847,21,29,20
10.2307_973926,0.083822684,0.299132811,0.001504227,0.004612501,0.001954392,0.001882245,0.00111293,0.002725344,8.19E-04,0.001835225,0.003560606,0.002498289,0.028033113,0.002569941,0.001702464,6.23E-04,0.029326201,0.001616337,0.002076482,0.001674789,0.153421364,0.001376405,0.00156676,0.217770055,0.005191988,0.001701585,0.002994145,0.001158608,0.030959164,0.103348408,0.00335815,0.001001056,8.46E-04,9.04E-04,0.001319802,1,23,20
10.2307_973843,0.002730394,0.002215129,0.00142721,0.541980109,0.001854326,0.001785873,0.001055948,0.079386344,7.77E-04,0.00174126,0.003378302,0.002370375,9.98E-04,0.002438359,0.001615297,5.91E-04,0.155825586,0.027133759,0.001970166,0.001589039,0.043165417,0.001305932,0.001486542,0.001818714,0.004926156,0.001614464,0.002840844,0.001099287,0.054974223,0.046856573,0.003186211,9.50E-04,8.03E-04,8.57E-04,0.001252228,3,16,7
10.2307_973526,0.00266224,0.002159837,0.126197431,0.004267101,0.00180804,0.001741296,0.00102959,0.00252126,7.57E-04,0.001697796,0.053216314,0.077194715,0.125778571,0.002377495,0.051497316,5.77E-04,0.002168983,0.026456469,0.026882157,0.051471713,0.216816141,0.001273335,0.001449436,0.001773317,0.004803194,0.001574165,0.002769933,0.001071848,0.003679664,0.195453993,0.00310668,9.26E-04,7.83E-04,8.36E-04,0.001220971,20,29,2
10.2307_973913,0.001869104,0.001516378,9.77E-04,0.002995845,0.001269388,0.001222528,7.23E-04,0.001770126,5.32E-04,0.001191988,0.002312633,0.001622652,6.83E-04,0.001669191,0.00110576,4.05E-04,0.001522799,0.001049819,0.001348687,0.001087785,0.012024369,8.94E-04,0.001017619,0.00124501,0.003372224,0.001105189,0.001944714,7.53E-04,0.002583417,0.014551168,0.002181136,6.50E-04,5.50E-04,0.929397513,8.57E-04,33,29,20
10.2307_973950,0.002957534,0.168778485,0.001545939,0.004740405,0.002008587,0.001934439,0.001143792,0.002800917,8.41E-04,0.001886115,0.003659341,0.002567566,0.00108062,0.002641205,0.001749673,6.41E-04,0.030139412,0.001661157,0.002134063,0.001721231,0.074486174,0.001414572,0.14025944,0.001970012,0.005335961,0.00174877,0.003077173,0.001190736,0.00408781,0.522161944,0.003451271,0.001028815,8.70E-04,9.29E-04,0.0013564,29,1,22
10.2307_973542,0.005316222,0.004312975,0.002778855,0.008520967,0.003610472,0.00347719,0.002055987,0.005034701,0.001512495,0.252614913,0.006577734,0.054460165,0.001942434,0.004747616,0.052989987,0.050996437,0.004331238,0.002985961,0.003836018,0.152628696,0.084045372,0.00254272,0.002894376,0.003541133,0.00959149,0.003143447,0.005531275,0.002140371,0.007347915,0.240767004,0.006203723,0.001849314,0.001563283,0.001669356,0.002438155,9,29,19
10.2307_973561,0.004834292,0.003921992,0.002526944,0.007748518,0.139262199,0.003161974,0.001869606,0.004578292,0.001375383,0.048409327,0.005981445,0.004196863,0.001766348,0.185622598,0.002859961,0.001047132,0.0039386,0.002715276,0.003488272,0.00281347,0.076426434,0.002312215,0.002631993,0.00322012,0.054048337,0.002858485,0.00502985,0.001946341,0.142660832,0.264267171,0.005641339,0.001681669,0.001421567,0.001518025,0.002217129,29,13,28
10.2307_973747,0.310563454,0.012925281,6.63E-04,0.002033607,8.62E-04,8.30E-04,4.91E-04,0.036889426,3.61E-04,8.09E-04,0.144321231,0.001101471,4.64E-04,0.001133062,0.107814146,2.75E-04,0.00103369,7.13E-04,0.012811451,7.38E-04,0.067642002,6.07E-04,6.91E-04,8.45E-04,0.002289098,7.50E-04,0.00132009,5.11E-04,0.013649597,0.235900511,0.001480576,4.41E-04,3.73E-04,3.98E-04,0.036269737,0,29,10
10.2307_974209,0.003041885,0.116550725,0.001590031,0.004875605,0.002065873,0.116072498,0.001176413,0.002880801,8.65E-04,0.001939908,0.003763708,0.002640795,0.00111144,0.031237256,0.001799575,0.114741775,0.002478288,0.001708535,0.002194928,0.001770322,0.105131296,0.001454917,0.001656131,0.002026198,0.119571034,0.001798646,0.003164936,0.001224697,0.032725119,0.308888604,0.003549703,0.001058157,8.94E-04,9.55E-04,0.001395086,29,24,1
10.2307_973310,0.100010536,0.002107238,0.001357696,0.150282879,0.001764008,0.001698889,0.001004516,0.00245986,0.049445542,0.00165645,0.003213756,0.002254923,0.098362167,0.026672878,0.001536622,5.63E-04,0.002116161,0.001458884,0.001874206,0.001511643,0.041062977,0.001242325,0.001414137,0.001730131,0.077746068,0.001535829,0.002702476,0.04975231,0.027943335,0.141987481,0.173504,9.04E-04,7.64E-04,0.025168899,0.001191236,30,3,29
10.2307_975095,0.024025223,0.110427313,0.00121032,0.28593819,0.066701816,0.001514477,8.95E-04,0.002192845,6.59E-04,0.001476644,0.067994195,0.002010153,8.46E-04,0.045487331,0.001369823,5.02E-04,0.001886454,0.001300524,0.001670763,0.001347556,0.101734928,0.001107472,0.001260634,0.001542327,0.004177537,0.001369116,0.002409126,9.32E-04,0.003200356,0.256833485,0.002702008,8.05E-04,6.81E-04,7.27E-04,0.001061929,3,29,1
10.2307_973899,0.002173877,0.001763635,0.001136312,0.003484342,0.021858652,0.001421871,0.021223001,0.002058759,6.18E-04,0.001386352,0.002689727,0.022269518,7.94E-04,0.001941366,0.062432901,4.71E-04,0.001771104,0.001221001,0.001568601,0.001265157,0.238190115,0.001039753,0.001183551,0.001448019,0.003922093,0.021667679,0.043026374,8.75E-04,0.043769223,0.200364371,0.002536789,7.56E-04,0.28599116,6.83E-04,9.97E-04,32,20,29
10.2307_974045,0.001480044,0.001200738,7.74E-04,0.002372249,0.001005161,9.68E-04,5.72E-04,0.001401668,4.21E-04,0.014820768,0.00183125,0.251069015,5.41E-04,0.001321743,8.76E-04,3.21E-04,0.001205823,8.31E-04,0.070452432,8.61E-04,0.065029038,0.111723063,8.06E-04,9.86E-04,0.238577512,8.75E-04,0.001539915,5.96E-04,0.029799462,0.178045042,0.015604021,5.15E-04,4.35E-04,4.65E-04,6.79E-04,11,24,29
10.2307_973742,0.109228591,0.201138643,0.139185985,0.002627478,0.001113305,0.001072207,6.34E-04,0.001552472,4.66E-04,0.001045422,0.032768076,0.016793034,0.046708662,0.01683385,9.70E-04,3.55E-04,0.001335557,9.21E-04,0.001182853,9.54E-04,0.010545862,7.84E-04,8.92E-04,0.001091924,0.01832748,9.69E-04,0.001705593,6.60E-04,0.109855072,0.012761968,0.232461467,0.031310047,4.82E-04,5.15E-04,7.52E-04,30,1,2
10.2307_973312,4.70E-04,0.070846341,2.46E-04,7.53E-04,3.19E-04,3.07E-04,1.82E-04,4.45E-04,1.34E-04,0.797437868,5.81E-04,4.08E-04,1.72E-04,4.19E-04,2.78E-04,1.02E-04,3.83E-04,2.64E-04,0.013551171,2.73E-04,0.091103384,2.25E-04,2.56E-04,3.13E-04,0.005251541,2.78E-04,4.89E-04,1.89E-04,6.49E-04,0.012464962,5.48E-04,1.63E-04,1.38E-04,1.47E-04,2.15E-04,9,20,1
10.2307_973573,0.002366844,0.001920186,0.001237179,0.003793633,0.001607424,0.001548085,9.15E-04,0.002241507,6.73E-04,0.001509413,0.002928483,0.002054762,8.65E-04,0.002113694,0.001400222,0.910365635,0.001928318,0.001329385,0.00170784,0.00137746,0.01522644,0.001132048,0.00128861,0.001576554,0.004270243,0.001399499,0.002462588,9.53E-04,0.003271377,0.018426122,0.00276197,8.23E-04,6.96E-04,7.43E-04,0.001085495,15,29,20
10.2307_974902,0.003547816,0.002878292,0.001854487,0.005686524,0.335052836,0.002320526,0.001372076,0.003359941,0.001009374,0.002262557,0.004389694,0.003080016,0.001296296,0.003168353,0.002098883,7.68E-04,0.036154817,0.001992701,0.002559992,0.002064764,0.189145582,0.001696901,0.001931581,0.002363199,0.006400944,0.0020978,0.003691333,0.001428391,0.00490368,0.260470467,0.103933105,0.001234152,0.001043267,0.001114056,0.001627119,4,29,20
10.2307_975161,0.001746665,0.001417044,9.13E-04,0.002799596,0.001186234,0.001142444,6.76E-04,0.00165417,4.97E-04,0.001113905,0.002161139,0.017893094,6.38E-04,0.017936584,0.033786798,0.196899177,0.001423045,9.81E-04,0.099520758,0.099276948,0.076743636,8.35E-04,9.51E-04,0.001163453,0.150541951,0.017409528,0.001817321,7.03E-04,0.117051342,0.128235123,0.002038257,0.016984336,5.14E-04,5.48E-04,8.01E-04,15,24,29
10.2307_973165,0.003941112,0.003197367,0.002060068,0.117172532,0.002676576,0.002577769,0.001524179,0.003732409,0.001121268,0.002513374,0.004876317,0.003421453,0.001439998,0.003519582,0.002331556,8.54E-04,0.003210907,0.002213603,0.002843781,0.002293655,0.025354059,0.001885012,0.002145708,0.002625173,0.0440624,0.002330353,0.004100538,0.001586736,0.227158531,0.511056334,0.004599049,0.001370965,0.001158919,0.001237556,0.001807494,29,28,3
10.2307_973381,0.0034336,0.00278563,0.001794785,0.005503455,0.002331903,0.00224582,0.001327904,0.003251773,9.77E-04,0.002189718,0.004248375,0.00298086,0.001254564,0.003066353,0.002031313,7.44E-04,0.002797426,0.001928549,0.002477577,0.001998293,0.247443221,0.001642272,0.001869397,0.034480562,0.006194876,0.002030265,0.003572497,0.001382406,0.004745814,0.606212897,0.036200255,0.00119442,0.001009681,0.001078191,0.001574736,29,20,30
10.2307_974375,0.001869104,0.001516378,0.106125373,0.002995845,0.088893029,0.001222528,7.23E-04,0.071869038,5.32E-04,0.001191988,0.002312633,0.001622652,6.83E-04,0.001669191,0.00110576,4.05E-04,0.001522799,0.036099276,0.088972327,0.018612513,0.012024369,8.94E-04,0.001017619,0.00124501,0.003372224,0.001105189,0.072043626,0.123425619,0.002583417,0.347521003,0.002181136,6.50E-04,5.50E-04,5.87E-04,8.57E-04,29,27,2
10.2307_973640,0.001015163,8.24E-04,5.31E-04,0.001627127,6.89E-04,6.64E-04,3.93E-04,9.61E-04,2.89E-04,6.47E-04,0.001256055,8.81E-04,3.71E-04,9.07E-04,6.01E-04,2.20E-04,8.27E-04,5.70E-04,7.33E-04,5.91E-04,0.00653077,4.86E-04,5.53E-04,6.76E-04,0.001831549,6.00E-04,0.001056228,0.961743762,0.001403126,0.007903146,0.001184636,3.53E-04,2.99E-04,3.19E-04,4.66E-04,27,29,20
10.2307_973525,0.00242056,0.001963765,0.001265257,0.07196526,0.22859567,0.00158322,9.36E-04,0.070377908,6.89E-04,0.001543669,0.002994946,0.002101395,8.84E-04,0.115637547,0.001432,5.24E-04,0.001972081,0.001359555,0.001746599,0.001408722,0.060962359,0.00115774,0.001317855,0.001612334,0.027062333,0.001431261,0.002518477,9.75E-04,0.003345622,0.381967131,0.002824653,8.42E-04,7.12E-04,7.60E-04,0.00111013,29,4,13
10.2307_975250,0.00169127,0.001372103,8.84E-04,0.002710808,0.001148613,0.001106212,6.54E-04,0.112603182,4.81E-04,0.001078578,0.0020926,0.049040326,6.18E-04,0.001510377,0.001000553,3.66E-04,0.001377913,9.50E-04,0.001220367,9.84E-04,0.010880321,8.09E-04,9.21E-04,0.001126554,0.06648079,0.143716217,0.001759686,6.81E-04,0.113339093,0.473029956,0.001973614,5.88E-04,4.97E-04,5.31E-04,7.76E-04,29,25,28
10.2307_973399,0.070141272,9.94E-04,0.012126384,0.369516735,8.32E-04,8.01E-04,4.74E-04,0.001160174,3.49E-04,7.81E-04,0.001515743,0.001063517,4.48E-04,0.001094019,0.012210773,2.65E-04,9.98E-04,0.161492597,8.84E-04,7.13E-04,0.030853074,5.86E-04,6.67E-04,8.16E-04,0.151528708,7.24E-04,0.001274602,4.93E-04,0.013179258,0.00953711,0.001429558,4.26E-04,3.60E-04,3.85E-04,0.149880326,3,17,24
10.2307_973838,0.0034336,0.00278563,0.001794785,0.102083784,0.002331903,0.00224582,0.001327904,0.003251773,9.77E-04,0.002189718,0.004248375,0.196141517,0.033448007,0.003066353,0.002031313,7.44E-04,0.002797426,0.001928549,0.002477577,0.098578621,0.054282564,0.001642272,0.001869397,0.002287119,0.070581762,0.130804036,0.003572497,0.001382406,0.004745814,0.252085026,0.004006812,0.00119442,0.001009681,0.001078191,0.001574736,29,11,25
10.2307_973819,0.003041885,0.002467837,0.88573241,0.004875605,0.002065873,0.001989611,0.001176413,0.002880801,8.65E-04,0.001939908,0.003763708,0.002640795,0.00111144,0.002716534,0.001799575,6.59E-04,0.002478288,0.001708535,0.002194928,0.001770322,0.01956913,0.001454917,0.001656131,0.002026198,0.005488147,0.001798646,0.003164936,0.001224697,0.004204397,0.023681385,0.003549703,0.001058157,8.94E-04,9.55E-04,0.001395086,2,29,20
10.2307_974005,0.005316222,0.004312975,0.002778855,0.008520967,0.003610472,0.00347719,0.002055987,0.254259287,0.001512495,0.003390327,0.006577734,0.004615248,0.001942434,0.004747616,0.00314507,0.00115152,0.004331238,0.102675796,0.15337077,0.003093945,0.034200455,0.00254272,0.002894376,0.003541133,0.00959149,0.003143447,0.005531275,0.002140371,0.007347915,0.340456838,0.006203723,0.001849314,0.001563283,0.001669356,0.002438155,29,7,18
10.2307_973825,0.002048611,0.001662009,0.001070834,0.003283562,0.001391299,0.001339938,7.92E-04,0.001940127,0.922556479,0.001306466,0.002534736,0.00177849,7.49E-04,0.001829498,0.001211956,4.44E-04,0.001669047,0.001150643,0.001478213,0.001192254,0.013179176,9.80E-04,0.00111535,0.001364579,0.003696089,0.00121133,0.002131482,8.25E-04,0.002831526,0.015948647,0.00239061,7.13E-04,6.02E-04,6.43E-04,9.40E-04,8,29,20
10.2307_973384,0.05516114,0.004312975,0.002778855,0.108210801,0.003610472,0.00347719,0.002055987,0.005034701,0.001512495,0.003390327,0.006577734,0.004615248,0.151477186,0.004747616,0.00314507,0.00115152,0.004331238,0.002985961,0.003836018,0.003093945,0.034200455,0.00254272,0.10258421,0.003541133,0.059436407,0.003143447,0.005531275,0.002140371,0.007347915,0.390301756,0.006203723,0.001849314,0.001563283,0.001669356,0.002438155,29,12,3
10.2307_974107,0.06216344,0.016447037,8.44E-04,0.032862192,0.001096453,0.001055977,0.015761619,0.031803459,4.59E-04,0.001029598,0.032272058,0.016538833,0.015727135,0.001441788,9.55E-04,3.50E-04,0.00131534,9.07E-04,0.016302191,9.40E-04,0.146621418,0.212693599,8.79E-04,0.001075395,0.002912809,0.016091867,0.001679775,6.50E-04,0.017368708,0.148803978,0.001883989,5.62E-04,4.75E-04,0.091330422,0.10670114,21,29,20
10.2307_973715,0.004624673,0.003751931,0.002417374,0.007412535,0.003140812,0.003024867,0.001788538,0.004379773,0.001315745,0.002949304,0.005722084,0.004014883,0.001689757,0.004130032,0.00273595,0.001001727,0.003767819,0.002597539,0.003337018,0.002691476,0.246556306,0.002211955,0.002517867,0.046441441,0.138426647,0.002734538,0.004811751,0.001861945,0.006392077,0.469613038,0.005396725,0.00160875,0.001359927,0.001452202,0.002120993,29,20,24
10.2307_975154,0.067820485,0.00278563,0.001794785,0.005503455,0.002331903,0.00224582,0.001327904,0.003251773,9.77E-04,0.002189718,0.068635261,0.00298086,0.001254564,0.003066353,0.002031313,7.44E-04,0.002797426,0.388249863,0.002477577,0.001998293,0.022089121,0.001642272,0.001869397,0.002287119,0.006194876,0.130804036,0.003572497,0.001382406,0.004745814,0.058924369,0.197167469,0.00119442,0.001009681,0.001078191,0.001574736,17,30,25
10.2307_974020,0.00380067,0.145623796,0.001986657,0.041726895,0.002581196,0.00248591,0.001469864,0.003599405,0.001081312,0.00242381,0.04033764,0.038934621,0.001388684,0.110299437,0.002248471,8.23E-04,0.003096486,0.002134721,0.002742443,0.002211921,0.024450564,0.001817839,0.002069245,0.145071991,0.327572966,0.002247311,0.003954415,0.001530192,0.005253166,0.065223695,0.004435161,0.00132211,0.001117621,0.001193455,0.001743084,24,1,23
